year,Total_FA_Conc_WWT,Total_FA_Conc_DWT,vial_id,cruise,gis_station,area_swept,cpue,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,process_date,maturity,mid_latitude,mid_longitude,bottom_depth,gear_temperature,sample_region,lme,bsierp_region,DWT_WWT,Perc_DWT,Total_FA,WWT_DWT
2019,20.93,219.62,2019-220,201901,K-20,0.0126671679615195,29116.625840947425,94,122,1,79.86,12.48,185.4,1.9955,0.1902,5/25/2021,0,58.3313,-169.72593,69,3.2,3,EBS,6,0.09531445752944125,9.531445752944125,219.5889327024185,10.491587802313354
2019,22.22,187.09,2019-221,201901,K-20,0.0126671679615195,29116.625840947425,94,122,1,91.25,13.94,282,1.1216,0.1332,5/25/2021,0,58.3313,-169.72593,69,3.2,3,EBS,6,0.11875891583452212,11.875891583452212,187.1017417417417,8.420420420420418
2019,4.16,88.72,2019-222,201901,K-18,0.01362034595265465,78697.41442148069,94,97,1,85.82,12.84,194.8,1.3251,0.0621,6/1/2021,0,58.33599,-168.46255,66,3.4,3,EBS,6,0.046864387593389185,4.686438759338919,88.76676328502414,21.33816425120773
2019,3.99,72.16,2019-223,201901,K-18,0.01362034595265465,78697.41442148069,94,97,1,80.4,12.75,184,2.6589,0.1472,6/1/2021,0,58.33599,-168.46255,66,3.4,3,EBS,6,0.05536123961036519,5.536123961036519,72.07208559782609,18.063179347826086
2019,3.78,24.17,2019-224,201901,K-18,0.01362034595265465,78697.41442148069,94,97,1,89.42,13.99,252.6,0.8055,0.126,6/1/2021,0,58.33599,-168.46255,66,3.4,3,EBS,6,0.1564245810055866,15.64245810055866,24.165,6.392857142857142
2019,11.46,62.07,2019-225,201901,K-18,0.01362034595265465,78697.41442148069,94,97,1,82.47,12.43,149.7,0.8685,0.1604,6/1/2021,0,58.33599,-168.46255,66,3.4,3,EBS,6,0.18468624064478983,18.468624064478984,62.05118453865338,5.414588528678305
2019,24.61,160.4,2019-226,201901,QP2423,0.015320143092177,4634.4214654401685,162,162,1,83.01,13.02,197.7,1.1621,0.1783,6/1/2021,0,60.16258,-172.34322,58,3.6,4,EBS,9,0.15342913690732296,15.342913690732296,160.39978126752663,6.517666853617499
2019,76.87,371.82,2019-227,201901,D-05,0.0142379046373641,632.11548533494,162,60,1,92.4,12.98,325.8,1.8661,0.3858,6/1/2021,0,55.98287,-165.1891,96,4.9,1,EBS,4,0.20674133219012913,20.674133219012912,371.8172809745983,4.836962156557803
2019,47.09,264.87,2019-228,201901,M-21,0.0126761594668335,11044.354590702538,162,127,1,84.9,14.29,250.8,1.2561,0.2233,6/1/2021,0,59.00371,-170.48058,70,3,3,EBS,6,0.17777247034471777,17.777247034471777,264.889158083296,5.6251679355127635
2019,36.33,238.81,2019-229,201901,IH2120,0.01229069824056525,3986.7547832454547,162,114,1,84.81,13.2,218,1.9758,0.3006,6/1/2021,0,57.50171,-169.98718,69,4.4,2,EBS,5,0.1521409049498937,15.214090494989371,238.79179640718561,6.572854291417166
2019,42.51,219.75,2019-230,201901,M-21,0.0126761594668335,11044.354590702538,162,127,1,96.31,15.59,331.1,1.6127,0.312,6/1/2021,0,59.00371,-170.48058,70,3,3,EBS,6,0.19346437651144044,19.346437651144043,219.73037499999998,5.168910256410257
2019,27.81,179.16,2019-231,201901,M-21,0.0126761594668335,11044.354590702538,162,127,1,85.12,14.8,235.5,1.2713,0.1973,6/1/2021,0,59.00371,-170.48058,70,3,3,EBS,6,0.15519546920475102,15.519546920475102,179.19337557019767,6.4434870755195135
2019,16.41,148.23,2019-232,201901,M-21,0.0126761594668335,11044.354590702538,162,127,1,87.07,13.04,250.7,1.9036,0.2107,6/1/2021,0,59.00371,-170.48058,70,3,3,EBS,6,0.11068501786089514,11.068501786089515,148.25854769814904,9.034646416706217
2021,211.26,503.59,2021-AKK-1,202101,I-19,0.01251090207164655,1039.093738049624,162,100,1,96.68,18.45,357,0.2963,0.1243,,0,57.67209,-169.03364,69,3.6,2,EBS,5,0.41950725615929796,41.9507256159298,503.5908125502816,2.3837489943684638
2021,81.5,409.14,2021-AKK-10,202101,QP2726,0.01391238269810895,7690.990272611179,162,142,1,77.29,12.8,184,0.2535,0.0505,,0,60.17669,-174.34747,99,1.9,4,EBS,9,0.19921104536489154,19.921104536489153,409.1138613861386,5.01980198019802
2021,71.87,221.75,2021-AKK-100,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,53.1,0,48,0.3712,0.1203,,0,64.28089,-170.67872,34,0.6,9,NBS,13,0.32408405172413796,32.408405172413794,221.76345802161262,3.0856192851205315
2021,34.95,129.11,2021-AKK-101,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,1,53.24,9.65,58,0.5619,0.1521,,0,64.28089,-170.67872,34,0.6,9,NBS,13,0.2706887346502937,27.06887346502937,129.11508875739645,3.694280078895463
2021,53.86,184.27,2021-AKK-102,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,46.72,0,32,0.3315,0.0969,,0,64.28089,-170.67872,34,0.6,9,NBS,13,0.29230769230769227,29.230769230769226,184.25789473684213,3.4210526315789473
2021,28.66,114.14,2021-AKK-103,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,48.77,0,40,0.1609,0.0404,,0,64.28089,-170.67872,34,0.6,9,NBS,13,0.25108763206960844,25.108763206960845,114.14341584158417,3.9826732673267324
2021,33.06,128.56,2021-AKK-104,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,51.27,0,44,0.2609,0.0671,,0,64.28089,-170.67872,34,0.6,9,NBS,13,0.2571866615561518,25.71866615561518,128.54476900149032,3.8882265275707897
2021,26.62,100.55,2021-AKK-105,202102,CC-20,0.0126596552147967,31570.401659348685,162,27,2,43.52,0,29,0.3464,0.0917,,0,64.28089,-170.67872,34,0.6,9,NBS,13,0.2647228637413395,26.47228637413395,100.55799345692475,3.777535441657579
2021,293.38,689.07,2021-AKK-106,202102,CC-19,0.012580480403964,217375.6503875896,162,28,1,51.34,7.33,50,0.2701,0.115,,0,64.31672,-169.83788,39,0.3,9,NBS,13,0.4257682339874121,42.57682339874121,689.0603304347826,2.348695652173913
2021,149.55,376.75,2021-AKK-107,202102,CC-19,0.012580480403964,217375.6503875896,162,28,1,52.68,7.68,44,0.4736,0.188,,0,64.31672,-169.83788,39,0.3,9,NBS,13,0.39695945945945943,39.695945945945944,376.7387234042554,2.519148936170213
2021,116.86,331.28,2021-AKK-108,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,49.91,0,42,0.2917,0.1029,,0,64.31672,-169.83788,39,0.3,9,NBS,13,0.3527596846074734,35.27596846074734,331.2736831875607,2.8347910592808554
2021,125.87,325.88,2021-AKK-109,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,46.67,0,33,0.16,0.0618,,0,64.31672,-169.83788,39,0.3,9,NBS,13,0.38625,38.625,325.8770226537217,2.588996763754045
2021,129.41,343.9,2021-AKK-11,202101,QP2726,0.01391238269810895,7690.990272611179,162,142,1,81.18,14.07,211,0.3258,0.1226,,0,60.17669,-174.34747,99,1.9,4,EBS,9,0.376304481276857,37.6304481276857,343.8970473083197,2.65742251223491
2021,117.32,317.86,2021-AKK-110,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,47.34,0,35,0.6405,0.2364,,0,64.31672,-169.83788,39,0.3,9,NBS,13,0.3690866510538642,36.90866510538642,317.86573604060914,2.7093908629441623
2021,143.45,365.86,2021-AKK-111,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,52.97,0,45,0.253,0.0992,,0,64.31672,-169.83788,39,0.3,9,NBS,13,0.392094861660079,39.2094861660079,365.8553427419355,2.5504032258064515
2021,197.26,454.39,2021-AKK-112,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,46.29,0,28,0.3211,0.1394,,0,64.31672,-169.83788,39,0.3,9,NBS,13,0.4341326689504827,43.41326689504827,454.37723098995696,2.303443328550933
2021,15.23,71.32,2021-AKK-113,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,46.96,0,34,0.3114,0.0665,,0,64.31672,-169.83788,39,0.3,9,NBS,13,0.21355170199100834,21.355170199100833,71.31762406015038,4.682706766917293
2021,135.88,380.68,2021-AKK-114,202102,CC-19,0.012580480403964,217375.6503875896,162,28,2,48.03,0,37,0.4163,0.1486,,0,64.31672,-169.83788,39,0.3,9,NBS,13,0.35695411962527024,35.695411962527025,380.6651682368775,2.801480484522207
2021,161.31,478.64,2021-AKK-115,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,54.73,0,48,0.2261,0.0762,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.3370190181335692,33.70190181335692,478.6376771653543,2.9671916010498687
2021,105.13,313.14,2021-AKK-116,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,57.04,0,55,0.4027,0.1352,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.3357337968711199,33.573379687111995,313.1349926035503,2.9785502958579886
2021,142.58,367.64,2021-AKK-117,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,53.57,0,44,0.4747,0.1841,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.3878238887718559,38.78238887718559,367.64109722976644,2.578489951113525
2021,117.39,357.7,2021-AKK-118,202102,DD-19,0.013149971562519,382212.8531688783,162,29,1,59.35,9.82,70,0.5296,0.1738,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.3281722054380665,32.817220543806656,357.7085385500575,3.0471806674338318
2021,131.06,356.63,2021-AKK-119,202102,DD-19,0.013149971562519,382212.8531688783,162,29,1,50.79,7.9,49,0.28,0.1029,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.3675,36.75,356.6258503401361,2.7210884353741496
2021,62.82,283.7,2021-AKK-12,202101,QP2726,0.01391238269810895,7690.990272611179,162,142,1,85.75,16.97,255,0.3044,0.0674,,0,60.17669,-174.34747,99,1.9,4,EBS,9,0.221419185282523,22.1419185282523,283.7152522255193,4.516320474777448
2021,102.3,310.32,2021-AKK-120,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,60.6,0,68,0.3998,0.1318,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.32966483241620814,32.966483241620814,310.3151745068285,3.0333839150227617
2021,94.86,293.8,2021-AKK-121,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,57.34,0,55,0.4469,0.1443,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.3228910270754084,32.28910270754084,293.7833264033264,3.097020097020097
2021,116.99,316.4,2021-AKK-122,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,53.65,0,49,0.2388,0.0883,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.36976549413735343,36.97654941373534,316.38971687429216,2.7044167610419025
2021,86.62,282.74,2021-AKK-123,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,50.47,0,41,0.1991,0.061,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.3063787041687594,30.63787041687594,282.72200000000004,3.2639344262295085
2021,65.76,217.16,2021-AKK-124,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,50.42,0,40,0.2381,0.0721,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.3028139437211256,30.28139437211256,217.16305131761445,3.302357836338419
2021,107.54,308.35,2021-AKK-125,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,49.69,0,37,0.4972,0.1734,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.3487530168946098,34.87530168946098,308.3557554786621,2.867358708189158
2021,44.82,152.83,2021-AKK-126,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,51.79,0,44,0.2087,0.0612,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.29324389075227597,29.324389075227597,152.8420588235294,3.4101307189542482
2021,43.81,149.06,2021-AKK-127,202102,DD-19,0.013149971562519,382212.8531688783,162,29,2,46.09,0,31,0.246,0.0723,,0,64.65693,-169.90694,47,0.3,9,NBS,13,0.2939024390243903,29.39024390243903,149.06307053941907,3.4024896265560165
2021,140.42,378.73,2021-AKK-128,202102,FF-18,0.012565926060732,9072.15269682712,162,33,2,51.19,0,49,0.3188,0.1182,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.3707653701380176,37.076537013801754,378.73008460236883,2.6971235194585446
2021,87.53,276.8,2021-AKK-129,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,58.62,9.91,73,0.2416,0.0764,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.31622516556291386,31.622516556291387,276.79643979057596,3.1623036649214664
2021,40.61,174.74,2021-AKK-13,202101,Q-26,0.01460145154763295,24381.137645024843,162,141,1,78.89,13.77,194,0.3279,0.0762,,0,60.34057,-174.07043,90,2.1,4,EBS,9,0.232387923147301,23.2387923147301,174.75090551181103,4.303149606299213
2021,106.84,307.94,2021-AKK-130,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,58.55,9.64,76,0.3156,0.1095,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.34695817490494296,34.6958174904943,307.9333698630137,2.8821917808219175
2021,90.64,291.54,2021-AKK-131,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,52.75,8.6,60,0.4841,0.1505,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.3108861805412105,31.08861805412105,291.5536478405316,3.216611295681063
2021,85.92,254.97,2021-AKK-132,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,55.79,9.49,67,0.2719,0.0916,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.336888561971313,33.6888561971313,255.0398253275109,2.9683406113537116
2021,73.08,244.46,2021-AKK-133,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,58.73,9.44,74,0.3365,0.1006,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.2989598811292719,29.895988112927192,244.44751491053677,3.3449304174950303
2021,83.04,261.99,2021-AKK-134,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,56.56,8.92,69,0.3518,0.1115,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.31694144400227403,31.694144400227405,262.0042331838565,3.155156950672646
2021,82.1,265.65,2021-AKK-135,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,55.95,9.39,68,0.1495,0.0462,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.30903010033444817,30.903010033444815,265.66991341991337,3.235930735930736
2021,116.92,324.89,2021-AKK-136,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,58.66,8.39,74,0.3854,0.1387,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.35988583290088216,35.988583290088215,324.8808074981976,2.778658976207643
2021,104.39,307.88,2021-AKK-137,202102,FF-18,0.012565926060732,9072.15269682712,162,33,1,67.03,11.6,116,0.3206,0.1087,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.3390517779164068,33.905177791640675,307.88807727690886,2.9494020239190433
2021,117.51,346.45,2021-AKK-138,202102,FF-18,0.012565926060732,9072.15269682712,162,33,2,54.26,0,54,0.3016,0.1023,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.33919098143236076,33.91909814323608,346.44199413489736,2.9481915933528833
2021,81.8,259.85,2021-AKK-139,202102,FF-18,0.012565926060732,9072.15269682712,162,33,2,54.08,0,56,0.1026,0.0323,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.3148148148148148,31.48148148148148,259.83529411764704,3.176470588235294
2021,17.78,64.61,2021-AKK-14,202101,R-26,0.0139041419426712,7048.259461394185,162,140,1,84.14,14.66,206,0.2316,0.0637,,0,60.67,-174.12725,87,2.3,4,EBS,9,0.2750431778929189,27.50431778929189,64.6443956043956,3.6357927786499213
2021,101.67,306.31,2021-AKK-140,202102,FF-18,0.012565926060732,9072.15269682712,162,33,2,51.93,0,44,0.1648,0.0547,,0,65.2529,-168.94758,52,2.2,9,NBS,13,0.33191747572815533,33.19174757281553,306.3110786106033,3.0127970749542965
2021,78.07,263.24,2021-AKK-15,202101,P-26,0.01438681347000315,5421.631423986408,162,143,1,76.53,13.8,155,0.3281,0.0973,,0,60.00067,-173.97722,100,1.9,4,EBS,9,0.29655592807071013,29.655592807071013,263.2555704008222,3.3720452209660845
2021,221.05,449.4,2021-AKK-16,202101,P-26,0.01438681347000315,5421.631423986408,162,143,1,83.03,15.52,219,0.394,0.1938,,0,60.00067,-173.97722,100,1.9,4,EBS,9,0.4918781725888325,49.18781725888325,449.3998968008256,2.0330237358101138
2021,40.45,109.89,2021-AKK-17,202101,P-26,0.01438681347000315,5421.631423986408,162,143,1,79.92,12.58,157,0.2889,0.1063,,0,60.00067,-173.97722,100,1.9,4,EBS,9,0.36794738663897547,36.79473866389755,109.93419567262464,2.7177798682972716
2021,99.72,323.1,2021-AKK-18,202101,L-24,0.0134158600542252,2236.159283023512,162,153,1,94.51,17.76,345,0.3927,0.1212,,0,58.67781,-172.36717,101,2.8,6,EBS,8,0.30863254392666156,30.863254392666157,323.10267326732674,3.24009900990099
2021,130.37,308.35,2021-AKK-19,202101,O-31,0.0141704479387746,846.832792572802,162,179,1,72.57,10.3,115,0.2914,0.1232,,0,59.66375,-177.14101,175,1.8,5,EBS,8,0.422786547700755,42.278654770075505,308.35891233766233,2.36525974025974
2021,107.51,335.46,2021-AKK-2,202101,F-19,0.0141930788929083,775.0256362977203,162,106,1,89.77,15.22,277,0.2596,0.0832,,0,56.6657,-168.91527,100,3.7,2,EBS,5,0.3204930662557781,32.04930662557781,335.45187500000003,3.120192307692308
2021,210.01,480.68,2021-AKK-20,202101,Q-31,0.01436445540980505,24992.2457731986,162,184,1,90.8,17.6,284,0.3518,0.1537,,0,60.32376,-177.3797,146,1.5,5,EBS,8,0.4368959636156907,43.68959636156907,480.68651919323355,2.2888744307091735
2021,205.81,458.62,2021-AKK-21,202101,Q-31,0.01436445540980505,24992.2457731986,162,184,1,97.26,20.1,342,0.3249,0.1458,,1,60.32376,-177.3797,146,1.5,5,EBS,8,0.4487534626038781,44.87534626038781,458.625987654321,2.228395061728395
2021,250.87,502.28,2021-AKK-22,202101,Q-31,0.01436445540980505,24992.2457731986,162,184,1,100.07,19.62,401,0.369,0.1843,,0,60.32376,-177.3797,146,1.5,5,EBS,8,0.4994579945799458,49.945799457994575,502.2844818231145,2.0021703743895825
2021,211.21,539.31,2021-AKK-23,202101,R-31,0.014138214966612,12589.991057594938,162,185,1,92.37,18.93,317,0.3225,0.1263,,1,60.66455,-177.50949,147,1.8,5,EBS,8,0.39162790697674416,39.16279069767442,539.3129453681711,2.5534441805225656
2021,256.63,535.47,2021-AKK-24,202101,R-31,0.014138214966612,12589.991057594938,162,185,1,86.61,16.12,262,0.4002,0.1918,,0,60.66455,-177.50949,147,1.8,5,EBS,8,0.47926036981509246,47.92603698150925,535.4709384775808,2.0865484880083423
2021,172.67,425.61,2021-AKK-25,202101,R-31,0.014138214966612,12589.991057594938,162,185,1,88.56,18.78,272,0.3574,0.145,,1,60.66455,-177.50949,147,1.8,5,EBS,8,0.4057078903189703,40.57078903189703,425.60177931034485,2.464827586206897
2021,100.3,317.37,2021-AKK-26,202102,W-27,0.0136408902594624,26757.78435698558,162,2,2,57.41,0,58,0.3025,0.0956,,0,62.33486,-175.27563,79,-0.6,7,NBS,10,0.3160330578512397,31.60330578512397,317.37186192468613,3.1642259414225937
2021,123.31,481.04,2021-AKK-27,202102,W-27,0.0136408902594624,26757.78435698558,162,2,2,57.59,0,60,0.2567,0.0658,,0,62.33486,-175.27563,79,-0.6,7,NBS,10,0.2563303467082197,25.63303467082197,481.05892097264444,3.9012158054711246
2021,132.8,367.67,2021-AKK-28,202102,W-27,0.0136408902594624,26757.78435698558,162,2,2,55.27,0,56,0.3627,0.131,,0,62.33486,-175.27563,79,-0.6,7,NBS,10,0.3611800385993934,36.11800385993934,367.6836641221375,2.768702290076336
2021,136.18,441.89,2021-AKK-29,202102,X-26,0.0138434125460796,45653.48304807834,162,4,2,53.86,0,47,0.2226,0.0686,,0,62.6591,-174.62102,73,-1.7,7,NBS,10,0.3081761006289308,30.81761006289308,441.8902040816327,3.2448979591836737
2021,87.42,331.28,2021-AKK-3,202101,E-21,0.0151980825328794,2171.326542582466,162,110,1,102.55,17.95,354,0.3604,0.0951,,0,56.34038,-170.04649,109,4.2,1,EBS,4,0.26387347391786903,26.387347391786903,331.29514195583596,3.789695057833859
2021,126.55,372.32,2021-AKK-30,202102,X-26,0.0138434125460796,45653.48304807834,162,4,2,55.57,0,51,0.9023,0.3067,,0,62.6591,-174.62102,73,-1.7,7,NBS,10,0.33990912113487753,33.99091211348775,372.3053961525921,2.9419628301271605
2021,134.87,387.1,2021-AKK-31,202102,X-26,0.0138434125460796,45653.48304807834,162,4,2,52.81,0,48,0.2256,0.0786,,0,62.6591,-174.62102,73,-1.7,7,NBS,10,0.348404255319149,34.840425531914896,387.10778625954197,2.8702290076335877
2021,114.74,320.17,2021-AKK-32,202102,Y-23,0.01446771019492095,13340.051563083893,162,12,1,58,10.42,63,0.3566,0.1278,,0,63.00331,-172.56412,61,-1.7,8,NBS,12,0.3583847448121144,35.83847448121144,320.15871674491393,2.790297339593114
2021,108.55,320.96,2021-AKK-33,202102,Y-23,0.01446771019492095,13340.051563083893,162,12,1,49.62,6.94,30,0.3823,0.1293,,0,63.00331,-172.56412,61,-1.7,8,NBS,12,0.33821606068532567,33.82160606853257,320.9486852281516,2.956689868522815
2021,92.54,278.35,2021-AKK-34,202102,Y-23,0.01446771019492095,13340.051563083893,162,12,2,42.14,0,10,0.3769,0.1253,,0,63.00331,-172.56412,61,-1.7,8,NBS,12,0.33244892544441496,33.2448925444415,278.35854748603356,3.007980845969673
2021,116.19,333.87,2021-AKK-35,202102,Y-23,0.01446771019492095,13340.051563083893,162,12,2,53.59,0,37,0.3109,0.1082,,0,63.00331,-172.56412,61,-1.7,8,NBS,12,0.34802187198456097,34.802187198456096,333.85832717190385,2.8733826247689462
2021,27.32,110.21,2021-AKK-36,202102,Y-23,0.01446771019492095,13340.051563083893,162,12,1,55.28,8.89,39,0.3526,0.0874,,0,63.00331,-172.56412,61,-1.7,8,NBS,12,0.24787294384571754,24.787294384571755,110.21775743707093,4.034324942791762
2021,91.24,290.2,2021-AKK-37,202102,Y-23,0.01446771019492095,13340.051563083893,162,12,1,52.75,8.33,34,0.3769,0.1185,,0,63.00331,-172.56412,61,-1.7,8,NBS,12,0.3144070045104802,31.44070045104802,290.1970970464135,3.1805907172995784
2021,105.48,322.06,2021-AKK-38,202102,Y-23,0.01446771019492095,13340.051563083893,162,12,2,49.43,0,26,0.3496,0.1145,,0,63.00331,-172.56412,61,-1.7,8,NBS,12,0.3275171624713959,32.75171624713959,322.05945851528384,3.053275109170306
2021,70.38,261.58,2021-AKK-39,202102,Y-23,0.01446771019492095,13340.051563083893,162,12,2,50.28,0,22,0.265,0.0713,,0,63.00331,-172.56412,61,-1.7,8,NBS,12,0.2690566037735849,26.905660377358494,261.5806451612903,3.7166900420757365
2021,33.4,142.97,2021-AKK-4,202101,F-22,0.0159104838138972,3456.8401968995818,162,112,1,92.16,17.05,320,0.3442,0.0804,,0,56.65739,-170.73806,115,3.9,6,EBS,8,0.2335851249273678,23.35851249273678,142.98855721393033,4.281094527363185
2021,122.34,342.16,2021-AKK-40,202102,Y-23,0.01446771019492095,13340.051563083893,162,12,2,51.45,0,25,0.3566,0.1275,,0,63.00331,-172.56412,61,-1.7,8,NBS,12,0.357543466068424,35.754346606842404,342.1681882352941,2.796862745098039
2021,116.38,348.8,2021-AKK-41,202102,Y-24,0.0139751596738776,33559.545003028186,162,13,1,63.74,10.75,98,0.3087,0.103,,0,63.004,-173.21533,69,-1.7,8,NBS,12,0.33365727243278265,33.365727243278265,348.80102912621356,2.9970873786407766
2021,105.26,311.01,2021-AKK-42,202102,Y-24,0.0139751596738776,33559.545003028186,162,13,2,56.99,0,47,0.3463,0.1172,,0,63.004,-173.21533,69,-1.7,8,NBS,12,0.33843488304937913,33.843488304937914,311.0199488054608,2.954778156996587
2021,96.67,287.62,2021-AKK-43,202102,Y-24,0.0139751596738776,33559.545003028186,162,13,1,51.12,8.22,54,0.3475,0.1168,,0,63.004,-173.21533,69,-1.7,8,NBS,12,0.3361151079136691,33.61151079136691,287.6098030821918,2.975171232876712
2021,160.61,402.62,2021-AKK-44,202102,Y-24,0.0139751596738776,33559.545003028186,162,13,2,46.88,0,38,0.3126,0.1247,,0,63.004,-173.21533,69,-1.7,8,NBS,12,0.39891234804862447,39.89123480486245,402.61977546110666,2.506816359262229
2021,95.41,304.63,2021-AKK-45,202102,Y-24,0.0139751596738776,33559.545003028186,162,13,1,51.48,8.55,53,0.3592,0.1125,,0,63.004,-173.21533,69,-1.7,8,NBS,12,0.313195991091314,31.319599109131403,304.6335288888889,3.192888888888889
2021,131.04,378.72,2021-AKK-46,202102,Y-24,0.0139751596738776,33559.545003028186,162,13,2,44.63,0,30,0.2393,0.0828,,0,63.004,-173.21533,69,-1.7,8,NBS,12,0.3460091934809862,34.60091934809862,378.7182608695652,2.890096618357488
2021,103.84,308.19,2021-AKK-47,202102,Y-24,0.0139751596738776,33559.545003028186,162,13,1,51.83,8.9,51,0.3342,0.1126,,0,63.004,-173.21533,69,-1.7,8,NBS,12,0.3369239976062238,33.69239976062238,308.20007104795735,2.9680284191829482
2021,128.34,335.34,2021-AKK-48,202102,Y-24,0.0139751596738776,33559.545003028186,162,13,2,44.64,0,32,0.3214,0.123,,0,63.004,-173.21533,69,-1.7,8,NBS,12,0.3827006845052893,38.27006845052893,335.3534634146342,2.613008130081301
2021,163.39,414.03,2021-AKK-49,202102,Y-25,0.0151352592001281,42087.15500522176,162,14,2,53.16,0,50,0.392,0.1547,,0,63.00044,-173.98169,73,-1.7,8,NBS,12,0.39464285714285713,39.464285714285715,414.0199095022624,2.5339366515837103
2021,138.95,401.57,2021-AKK-5,202101,F-22,0.0159104838138972,3456.8401968995818,162,112,1,95.73,16.75,324,0.3883,0.1069,,0,56.65739,-170.73806,115,3.9,6,EBS,8,0.2753026010816379,27.53026010816379,504.717352666043,3.6323666978484566
2021,120.88,333.77,2021-AKK-50,202102,Y-25,0.0151352592001281,42087.15500522176,162,14,1,53.18,8.12,54,0.3827,0.1386,,0,63.00044,-173.98169,73,-1.7,8,NBS,12,0.36216357460151555,36.216357460151556,333.7718326118326,2.761183261183261
2021,89.64,250.63,2021-AKK-51,202102,Y-25,0.0151352592001281,42087.15500522176,162,14,2,46.82,0,34,0.2196,0.0785,,0,63.00044,-173.98169,73,-1.7,8,NBS,12,0.3574681238615665,35.74681238615665,250.7636178343949,2.797452229299363
2021,91.16,307.45,2021-AKK-52,202102,Y-25,0.0151352592001281,42087.15500522176,162,14,1,51.07,7.22,49,0.3187,0.0945,,0,63.00044,-173.98169,73,-1.7,8,NBS,12,0.29651710072168186,29.651710072168186,307.43589417989415,3.372486772486772
2021,90.56,294.15,2021-AKK-53,202102,ZZ-24,0.01345770933053085,30168.581444906646,162,15,2,51.47,0,40,0.2394,0.0737,,0,63.33903,-173.35745,71,-1.6,8,NBS,12,0.3078529657477026,30.78529657477026,294.16640434192675,3.248303934871099
2021,203.67,445.56,2021-AKK-54,202102,Y-25,0.0151352592001281,42087.15500522176,162,14,2,45.67,0,31,0.3183,0.1455,,0,63.00044,-173.98169,73,-1.7,8,NBS,12,0.4571159283694627,45.71159283694627,445.5543711340207,2.1876288659793817
2021,114.83,325.87,2021-AKK-55,202102,Y-25,0.0151352592001281,42087.15500522176,162,14,1,54.6,8.98,61,0.443,0.1561,,0,63.00044,-173.98169,73,-1.7,8,NBS,12,0.35237020316027085,35.237020316027085,325.87885970531715,2.8379244074311343
